cik,fyear,company_name,tic,status_label,current_assets,total_assets,cost_of_goods_sold,total_long_term_debt,depreciation_and_amortization,ebit,ebitda,gross_profit,inventory,total_current_liabilities,net_income,retained_earnings,total_receivables,total_revenue,market_value,total_liabilities,net_sales,total_operating_expenses,status
705868,2007.0,BENDA PHARMACEUTICAL INC,BPMA,alive,16.278,65.918,13.047,3.3,1.527,-2.051,-0.524,13.338,1.953,18.591,-7.362999999999999,6.306,10.925999999999998,26.385,79.1343,25.085,26.385,26.909,0
705868,2008.0,BENDA PHARMACEUTICAL INC,BPMA,alive,14.602,61.873000000000005,15.245,0.0,2.7910000000000004,-2.853,-0.062,9.797,2.345,33.46,-15.816,-6.553,9.987,25.042,4.2062,34.458,25.042,25.104,0
705868,2009.0,BENDA PHARMACEUTICAL INC,BPMA,alive,18.578,63.594,12.649,0.0,2.906,-0.38,2.526,9.342,2.039,45.563,-1.937,-8.067,12.517,21.991,3.1547,48.249,21.991,19.465,0
821536,2006.0,HEARUSA INC,HEARQ,failed,13.755,83.27600000000001,68.985,32.361,1.988,3.808,5.796,19.801,2.371,28.651,-3.174,-107.358,7.591,88.786,41.5879,66.24600000000001,88.786,82.99,1
821536,2007.0,HEARUSA INC,HEARQ,failed,15.98,100.542,78.506,36.499,2.248,7.541,9.789,24.298,2.441,31.992,-3.282,-108.608,8.825,102.804,51.0314,74.953,102.804,93.015,1
821536,2008.0,HEARUSA INC,HEARQ,failed,13.108,100.601,89.697,49.099,2.963,4.963,7.926,22.291,1.682,20.355,-3.201,-115.167,7.371,111.988,23.4811,76.738,111.988,104.062,1
821536,2009.0,HEARUSA INC,HEARQ,failed,19.005,91.313,66.109,36.139,2.317,5.102,7.419,22.825,1.844,20.835,1.514,-114.982,5.553999999999999,88.934,66.8384,64.309,88.934,81.515,1
821536,2010.0,HEARUSA INC,HEARQ,failed,10.734000000000002,81.02600000000001,69.393,1.134,2.126,-2.623,-0.497,14.109000000000002,1.493,50.611,-7.737,-122.858,4.485,83.50200000000001,40.8836,59.96,83.50200000000001,83.999,1
755806,2001.0,PONIARD PHARMACEUTICALS INC,PARD,alive,34.665,51.028,27.672,5.696000000000001,1.348,-26.147,-24.799,-24.799,0.0,3.542,-23.802,-182.726,0.177,2.873,153.3147,9.313,2.873,27.672,0
755806,2002.0,PONIARD PHARMACEUTICALS INC,PARD,alive,17.405,25.993,25.75,5.182,1.751,-16.447,-14.696,-14.696,0.0,3.21,-23.093000000000004,-206.998,0.0,11.054,11.5357,8.417,11.054,25.75,0
755806,2003.0,PONIARD PHARMACEUTICALS INC,PARD,alive,28.153,35.691,15.063,4.112,0.7929999999999999,-5.325,-4.532,-4.532,0.0,2.089,-5.059,-214.439,0.0,10.531,116.4925,6.2010000000000005,10.531,15.063,0
755806,2004.0,PONIARD PHARMACEUTICALS INC,PARD,alive,18.392,27.436,19.702,3.905,0.8,-19.487,-18.687,-18.687,0.0,2.7030000000000003,-19.371,-234.304,0.0,1.015,64.5998,6.608,1.015,19.702,0
755806,2005.0,PONIARD PHARMACEUTICALS INC,PARD,alive,5.061,10.114,15.688,0.0,0.4579999999999999,-16.131,-15.673,-15.673,0.0,6.941,-20.997,-255.8,0.0,0.015,25.7415,6.941,0.015,15.688,0
836106,2007.0,NOVELLUS SYSTEMS INC,NVLS.1,alive,1223.958,2076.943,733.936,143.267,66.92399999999999,262.146,329.07,836.113,212.995,329.209,213.7,309.55400000000003,350.54900000000004,1570.049,2904.3341,547.856,1570.049,1240.979,0
836106,2008.0,NOVELLUS SYSTEMS INC,NVLS.1,alive,1042.602,1637.527,500.843,0.0,63.317,17.758,81.075,510.161,213.305,305.222,-115.71,88.145,148.43,1011.004,1198.0783,390.745,1011.004,929.929,0
836106,2009.0,NOVELLUS SYSTEMS INC,NVLS.1,alive,897.822,1558.9779999999998,340.343,114.147,46.861,-51.526,-4.665,298.851,162.213,171.49400000000003,-85.235,0.557,154.32399999999998,639.194,2260.8758,379.201,639.194,643.859,0
836106,2010.0,NOVELLUS SYSTEMS INC,NVLS.1,alive,1202.401,1832.397,638.575,105.992,39.952,324.009,363.961,710.5830000000001,208.894,291.011,262.332,121.251,260.431,1349.158,2940.7322,504.259,1349.158,985.197,0
836106,2011.0,NOVELLUS SYSTEMS INC,NVLS.1,alive,1409.139,1936.635,653.104,375.361,35.021,292.224,327.245,699.7460000000001,213.86900000000003,232.231,250.679,-193.281,191.322,1352.85,2875.6833,836.105,1352.85,1025.605,0
832767,2005.0,PHOENIX TECHNOLOGIES LTD,PTEC,alive,104.215,131.036,14.353,0.0,3.17,9.527,12.697,85.18299999999999,0.0,31.867,0.2769999999999999,3.927,22.684,99.536,188.1521,34.072,99.536,86.839,0
832767,2006.0,PHOENIX TECHNOLOGIES LTD,PTEC,alive,72.928,95.16,12.3,0.0,5.978,-37.564,-31.586,48.195,0.0,30.433000000000003,-43.969,-39.699,8.855,60.495,109.3791,34.984,60.495,92.081,0
832767,2007.0,PHOENIX TECHNOLOGIES LTD,PTEC,alive,72.584,94.48,6.103,0.0,3.588,-10.47,-6.882000000000001,40.914,0.0,32.295,-16.409000000000002,-55.378,6.509,47.017,288.9772,34.708,47.017,53.899,0
832767,2008.0,PHOENIX TECHNOLOGIES LTD,PTEC,alive,52.157,136.542,6.595,0.0,3.224,-1.495,1.729,67.107,0.0,38.99,-6.223,-62.252,6.246,73.702,229.9842,55.135,73.702,71.973,0
832767,2009.0,PHOENIX TECHNOLOGIES LTD,PTEC,alive,43.763000000000005,81.539,7.437,0.452,5.127000000000001,-24.487,-19.36,60.26,0.0,33.812,-75.27199999999999,-137.40200000000002,6.505,67.697,127.8121,52.983,67.697,87.057,0
832820,2001.0,KCS ENERGY INC,KCS,alive,49.987,346.726,40.07,204.8,58.31399999999999,80.648,138.96200000000002,151.921,0.0,53.04,65.579,-196.335,20.342,191.991,108.1922,370.597,191.991,53.029,0
832820,2002.0,KCS ENERGY INC,KCS,alive,27.194000000000003,268.133,31.617,186.774,49.251000000000005,29.481,78.732,87.20200000000001,0.0,43.673,-10.114,-204.816,16.863,118.819,62.321000000000005,297.99,118.819,40.087,0
832820,2003.0,KCS ENERGY INC,KCS,alive,30.809,342.966,38.437,142.0,47.885,70.155,118.04,126.39,0.0,51.601000000000006,68.592,-133.21200000000002,23.911,164.827,510.2613,244.935,164.827,46.787,0
832820,2004.0,KCS ENERGY INC,KCS,alive,45.845,487.3080000000001,46.458,175.0,57.309,104.247,161.556,170.831,0.0,74.587,100.435,-29.044,35.173,217.289,727.6046,280.259,217.289,55.733,0
832820,2005.0,KCS ENERGY INC,KCS,alive,107.586,796.242,57.72,291.058,92.764,191.0,283.764,297.257,0.0,154.493,105.86,48.802,75.06,354.977,1217.7574,502.595,354.977,71.21300000000001,0
771729,2005.0,ALABAMA AIRCRAFT INDUSTRIES,AAIIQ,failed,47.839,95.288,129.247,1.973,3.866,-5.346,-1.48,21.065,20.953000000000003,66.383,-5.814,6.973,20.852,150.312,72.4434,83.749,150.312,151.792,1
771729,2006.0,ALABAMA AIRCRAFT INDUSTRIES,AAIIQ,failed,48.271,88.586,135.25,1.786,3.754,3.613,7.367000000000001,25.459,14.312,57.26,0.519,1.6569999999999998,22.221,160.709,32.1415,81.206,160.709,153.342,1
771729,2007.0,ALABAMA AIRCRAFT INDUSTRIES,AAIIQ,failed,28.57,46.295,64.173,5.002,2.825,-3.544,-0.7190000000000001,8.631,7.803999999999999,12.377,0.945,9.881,11.363,72.804,11.6851,29.969,72.804,73.523,1
771729,2008.0,ALABAMA AIRCRAFT INDUSTRIES,AAIIQ,failed,22.913,36.079,44.024,5.0,1.786,-0.03,1.756,9.475,5.092,11.823,-5.7860000000000005,-21.721,6.691,53.499,6.978,51.098,53.499,51.743,1
771729,2009.0,ALABAMA AIRCRAFT INDUSTRIES,AAIIQ,failed,25.649,37.346,53.437,2.612,1.5830000000000002,0.235,1.818,9.741,7.263,14.254,0.997,-17.267,13.437,63.178,5.1638,47.581,63.178,61.36,1
831861,2004.0,CONCORD CAMERA CORP,LENS.1,alive,151.27100000000002,189.517,181.082,0.0,7.872000000000001,-25.527,-17.655,22.05,52.418,50.668,-31.222,-16.152,29.367,203.132,94.5186,62.392,203.132,220.787,0
831861,2005.0,CONCORD CAMERA CORP,LENS.1,alive,122.877,146.756,165.717,0.0,8.823,-39.491,-30.668000000000003,8.631,36.382,61.11600000000001,-44.923,-61.075,31.86,174.34799999999998,35.8513,64.453,174.34799999999998,205.016,0
831861,2006.0,CONCORD CAMERA CORP,LENS.1,alive,86.794,104.742,116.851,0.0,5.164,-16.662,-11.498,20.678,28.26,39.951,-19.611,-80.686,16.648,137.529,18.3558,41.775,137.529,149.02700000000002,0
831861,2007.0,CONCORD CAMERA CORP,LENS.1,alive,68.437,82.50399999999999,73.13,0.0,3.981,-11.657,-7.676,13.523,15.806,29.418000000000003,-11.726,-92.412,10.702,86.65299999999999,26.6084,30.86,86.65299999999999,94.329,0
831861,2008.0,CONCORD CAMERA CORP,LENS.1,alive,52.535,70.602,60.21,0.0,3.4,-7.459,-4.059,13.939,10.431,35.604,-12.607,-110.162,10.478,74.149,21.1721,36.7,74.149,78.208,0
354567,2006.0,GLEN ROSE PETROLEUM CORP,GLRP,alive,2.209,9.984,1.321,2.942,0.503,-2.126,-1.6230000000000002,-0.306,0.031,3.427,-11.435,-42.999,0.471,1.015,5.9957,9.18,1.015,2.638,0
354567,2007.0,GLEN ROSE PETROLEUM CORP,GLRP,alive,0.156,6.074,0.5489999999999999,0.0,0.0069999999999999,-3.497,-3.49,-0.487,0.079,2.87,-3.252,-46.251000000000005,0.002,0.062,8.0104,2.958,0.062,3.552,0
354567,2008.0,GLEN ROSE PETROLEUM CORP,GLRP,alive,0.245,6.249,1.237,0.1169999999999999,0.0579999999999999,-2.181,-2.123,-1.115,0.01,2.948,-2.182,-48.433,0.193,0.122,1.9469,3.065,0.122,2.245,0
354567,2009.0,GLEN ROSE PETROLEUM CORP,GLRP,alive,3.579,8.878,0.989,4.397,0.055,-1.972,-1.917,-0.8640000000000001,0.055,0.8740000000000001,-2.51,-50.943000000000005,0.198,0.125,6.9972,5.3420000000000005,0.125,2.042,0
354567,2010.0,GLEN ROSE PETROLEUM CORP,GLRP,alive,1.027,8.247,0.968,2.684,0.252,-4.289,-4.037,0.135,0.022,2.021,-14.663,-67.984,0.15,1.103,15.522,28.654,1.103,5.14,0
835270,2007.0,UNITRONIX CORP,UTRX,alive,0.013,0.025,0.018,0.159,0.0,-0.318,-0.318,0.01,0.0,1.408,-0.427,-7.234,0.0,0.0279999999999999,10.8834,1.795,0.0279999999999999,0.346,0
835270,2008.0,UNITRONIX CORP,UTRX,alive,0.0289999999999999,0.034,0.0139999999999999,0.159,0.0,-0.268,-0.268,0.008,0.0,1.643,-0.349,-7.582999999999999,0.002,0.022,7.468999999999999,2.153,0.022,0.29,0
835270,2009.0,UNITRONIX CORP,UTRX,alive,0.0139999999999999,0.018,0.0139999999999999,0.158,0.0,-0.118,-0.118,0.009,0.0,1.834,-0.207,-7.79,0.0,0.023,3.201,1.992,0.023,0.141,0
835270,2010.0,UNITRONIX CORP,UTRX,alive,0.069,0.074,0.01,0.0,0.0,-0.228,-0.228,0.011,0.0,0.493,-0.326,-8.116,0.002,0.021,8.6853,0.493,0.021,0.249,0
835270,2011.0,UNITRONIX CORP,UTRX,alive,0.009,0.038,0.008,0.0,0.0,-0.14,-0.14,0.0069999999999999,0.0,0.4539999999999999,-0.141,-8.258,0.002,0.015,6.5285,0.454,0.015,0.155,0
833076,2002.0,GENLYTE GROUP INC,GLYT,alive,424.57,692.413,608.115,33.028,23.169,96.418,119.587,362.189,136.47,164.801,41.12,284.399,148.279,970.304,419.0085,264.639,970.304,850.717,0
833076,2003.0,GENLYTE GROUP INC,GLYT,alive,485.226,773.725,648.194,11.19,24.207,100.252,124.459,385.705,143.898,173.829,46.349,344.244,160.111,1033.899,792.3917,256.725,1033.899,909.44,0
833076,2004.0,GENLYTE GROUP INC,GLYT,alive,439.429,965.67,737.1489999999999,131.029,26.526,123.675,150.201,441.92,150.077,321.074,58.253,388.702,183.11900000000003,1179.069,1179.3852,521.7719999999998,1179.069,1028.868,0
833076,2005.0,GENLYTE GROUP INC,GLYT,alive,448.432,989.906,754.7719999999999,86.07600000000001,29.166,154.955,184.121,497.422,152.57299999999998,297.166,84.844,481.125,186.691,1252.194,1497.0137,444.294,1252.194,1068.073,0
833076,2006.0,GENLYTE GROUP INC,GLYT,alive,513.0459999999999,1186.185,868.6089999999999,61.313,31.686,208.645,240.331,616.224,194.773,341.297,154.481,625.264,202.116,1484.833,2216.7618,480.417,1484.833,1244.502,0
814457,2000.0,HOME PRODUCTS INTL INC,HOMZQ,failed,80.686,265.652,222.229,215.051,18.265,17.172,35.437,74.819,27.388,62.06,-71.51100000000001,-57.242,46.095,297.048,13.5433,280.149,297.048,261.611,1
814457,2001.0,HOME PRODUCTS INTL INC,HOMZQ,failed,56.986,187.343,178.11,130.447,13.379,21.322,34.701,71.611,17.043,50.908,16.98,-40.262,36.577,249.721,25.3336,184.523,249.721,215.02,1
814457,2002.0,HOME PRODUCTS INTL INC,HOMZQ,failed,82.706,203.518,180.794,129.621,10.416,27.253,37.669,68.398,25.357,52.137,14.304,-25.958,48.937,249.192,35.3205,186.051,249.192,211.523,1
814457,2003.0,HOME PRODUCTS INTL INC,HOMZQ,failed,69.084,180.275,186.04,120.578,10.322,7.439,17.761,47.562,17.903,49.37,-11.337,-37.295,48.451,233.602,10.2245,173.93400000000003,233.602,215.841,1
814457,2004.0,HOME PRODUCTS INTL INC,HOMZQ,failed,85.698,192.313,208.114,120.655,8.931000000000001,16.298,25.229,52.163,30.292,65.264,-7.877999999999999,-45.173,51.473,260.277,18.3488,193.22,260.277,235.048,1
837991,2000.0,VISX INC/DE,EYE.1,alive,298.397,321.507,59.169,0.0,3.515,55.992,59.507,141.079,14.762,52.735,35.221,133.4,34.54,200.248,634.1408,52.735,200.248,140.741,0
837991,2001.0,VISX INC/DE,EYE.1,alive,203.582,219.925,54.823,0.0,3.617,45.172,48.789,114.743,14.071,43.647,10.909,145.845,32.49,169.56599999999997,722.8405,43.647,169.56599999999997,120.777,0
837991,2002.0,VISX INC/DE,EYE.1,alive,183.753,200.592,47.687,0.0,4.32,27.87,32.19,92.239,12.751,45.402,15.342,160.588,24.559,139.92600000000002,491.818,45.402,139.92600000000002,107.736,0
837991,2003.0,VISX INC/DE,EYE.1,alive,141.977,163.963,43.343,0.0,8.727,35.105,43.832,100.562,11.219,38.164,23.251,182.259,27.432,143.905,1127.2893,38.164,143.905,100.073,0
837991,2004.0,VISX INC/DE,EYE.1,alive,206.466,222.823,32.358000000000004,0.0,10.028,62.652,72.68,133.5,14.255,44.167,38.442,220.293,31.584,165.858,1291.508,44.167,165.858,93.178,0
833081,2006.0,PRIDE INTERNATIONAL INC,PDE,alive,963.2,5097.5,1564.2,1294.7,269.9,552.4,822.3,931.2,75.3,670.1,296.5,822.3,552.7,2495.4,4930.643,2435.3,2495.4,1673.1,0
833081,2007.0,PRIDE INTERNATIONAL INC,PDE,alive,1532.6,5613.9,1032.7,1115.7,224.4,648.6,873.0,1011.1,6.8,644.6,784.3,1592.5,404.2,2043.8,5657.91,2143.4,2043.8,1170.8,0
833081,2008.0,PRIDE INTERNATIONAL INC,PDE,alive,1420.6,6065.0,1127.9,692.9,206.5,845.4,1051.9,1182.5,0.0,571.0,852.1,2437.8,553.3,2310.4,2766.138,1667.6,2310.4,1258.5,0
833081,2009.0,PRIDE INTERNATIONAL INC,PDE,alive,1164.2,6142.9,855.6,1161.7,159.0,469.1,628.1,738.6,0.0,502.4,285.8,2213.7,326.0,1594.2,5571.486,1885.1,1594.2,966.1,0
833081,2010.0,PRIDE INTERNATIONAL INC,PDE,alive,822.7,6871.7,896.8,1833.4,184.0,275.4,459.4,563.3,0.0,359.6,219.1,2433.3,249.5,1460.1,5801.4,2355.4,1460.1,1000.7,0
826253,2000.0,AURA SYSTEMS INC,AUSI,failed,13.943,45.278,3.132,24.185,6.3,-20.163,-13.863,-0.619,9.757,19.048,-20.93,-262.743,2.468,2.513,130.9905,43.233,2.513,16.375999999999998,1
826253,2001.0,AURA SYSTEMS INC,AUSI,failed,6.615,28.762,0.413,6.982,5.867999999999999,-18.455,-12.587,2.7030000000000003,5.007,9.127,-24.937,-287.68,0.236,3.116,143.4453,16.109,3.116,15.703,1
826253,2002.0,AURA SYSTEMS INC,AUSI,failed,2.366,23.768,10.936,0.04,0.967,-10.799,-9.832,-9.832,1.414,17.992,-16.141,-303.821,0.621,1.104,40.0758,18.032,1.104,10.936,1
826253,2003.0,AURA SYSTEMS INC,AUSI,failed,1.834,17.761,0.107,4.872,0.828,-6.297999999999999,-5.47,1.757,0.81,15.845,-13.585,-317.406,0.682,1.864,28.01,20.717,1.864,7.334,1
826253,2004.0,AURA SYSTEMS INC,AUSI,failed,2.197,13.306,3.18,0.0,0.482,-10.505999999999998,-10.024,-0.655,0.8029999999999999,36.535,-28.275,-345.857,1.118,2.525,14.0504,36.535,2.525,12.549,1
815838,2004.0,NOVEN PHARMACEUTICALS INC,NOVN.1,alive,142.721,201.975,17.649,0.121,2.452,-1.392,1.06,28.242,15.988,45.372,11.224,40.801,15.493,45.891000000000005,400.5859,72.936,45.891000000000005,44.831,0
815838,2005.0,NOVEN PHARMACEUTICALS INC,NOVN.1,alive,119.61,185.91,21.417,0.0,2.713,-7.382000000000001,-4.669,25.461,7.861000000000001,28.488000000000003,9.972,50.773,11.831,46.878,357.3252,45.289,46.878,51.547,0
815838,2006.0,NOVEN PHARMACEUTICALS INC,NOVN.1,alive,210.207,281.365,32.508,0.2789999999999999,4.0,-8.374,-4.374,28.181,8.651,29.386,15.988,66.76100000000001,37.731,60.68899999999999,627.6225,104.69,60.68899999999999,65.063,0
815838,2007.0,NOVEN PHARMACEUTICALS INC,NOVN.1,alive,81.10300000000001,286.698,36.305,0.181,4.4,-4.763999999999999,-0.364,47.682,12.136,57.07899999999999,-45.376000000000005,20.855,15.639,83.98700000000001,340.8928,152.404,83.98700000000001,84.351,0
815838,2008.0,NOVEN PHARMACEUTICALS INC,NOVN.1,alive,113.638,301.566,46.50899999999999,0.027,4.3,-17.326,-13.026,56.016000000000005,13.924,62.994,21.412,42.267,15.087,102.525,274.05400000000003,141.13,102.525,115.551,0
802851,2007.0,LOGIC DEVICES INC,LOGC.1,alive,7.202000000000001,8.263,2.539,0.0,0.308,-1.119,-0.8109999999999999,2.147,4.388999999999999,0.245,-1.4880000000000002,-10.668,0.6809999999999999,4.686,13.9667,0.247,4.686,5.497000000000001,0
802851,2008.0,LOGIC DEVICES INC,LOGC.1,alive,3.477,4.376,3.892,0.0,0.305,-3.891,-3.5860000000000003,-0.54,1.425,0.315,-3.965,-14.664,0.6579999999999999,3.352,6.7731,0.341,3.352,6.938,0
802851,2009.0,LOGIC DEVICES INC,LOGC.1,alive,2.745,3.584,0.947,0.0,0.322,-0.8140000000000001,-0.492,2.066,1.078,0.28,-0.8109999999999999,-15.444,0.359,3.013,6.0508,0.3229999999999999,3.013,3.505,0
802851,2010.0,LOGIC DEVICES INC,LOGC.1,alive,1.446,2.761,0.8140000000000001,0.0,0.296,-1.126,-0.83,1.379,0.964,0.23,-1.085,-16.529,0.176,2.193,4.9521,0.281,2.193,3.023,0
802851,2011.0,LOGIC DEVICES INC,LOGC.1,alive,1.369,2.627,0.362,0.0,0.281,-1.055,-0.774,1.043,1.074,0.568,-1.071,-17.599,0.134,1.405,3.389,0.618,1.405,2.1790000000000003,0
820474,1999.0,OPTIMUMCARE CORP,OPMC,alive,3.116,3.462,8.161,0.0,0.04,0.62,0.66,2.392,0.0,0.415,0.366,0.653,2.778,10.553,3.8599,0.415,10.553,9.893,0
820474,2000.0,OPTIMUMCARE CORP,OPMC,alive,3.385,3.92,5.671,0.0,0.02,0.5579999999999999,0.578,2.339,0.0,0.465,0.392,1.045,1.078,8.01,4.0654,0.465,8.01,7.432,0
820474,2001.0,OPTIMUMCARE CORP,OPMC,alive,4.015,4.053999999999999,5.779,0.0,0.017,-1.005,-0.988,1.127,0.0,1.172,-0.5720000000000001,0.473,1.587,6.906000000000001,3.0727,1.172,6.906000000000001,7.894,0
820474,2002.0,OPTIMUMCARE CORP,OPMC,alive,2.397,2.754,4.222,0.0,0.012,-0.7120000000000001,-0.7,1.144,0.0,0.304,-0.432,0.04,0.928,5.3660000000000005,1.1227,0.304,5.3660000000000005,6.066,0
820474,2003.0,OPTIMUMCARE CORP,OPMC,alive,1.33,2.094,5.595,0.0,0.012,-0.778,-0.7659999999999999,0.7959999999999999,0.0,0.537,-0.893,-0.853,0.821,6.391,2.3636,0.537,6.391,7.157,0
833320,2001.0,BURLINGTON RESOURCES INC,BR.2,alive,715.0,10582.0,910.0,4337.0,914.0,1095.0,2009.0,2416.0,50.0,711.0,561.0,1226.0,398.0,3326.0,7537.7692,7057.0,3326.0,1317.0,0
833320,2002.0,BURLINGTON RESOURCES INC,BR.2,alive,1061.0,10645.0,940.0,3853.0,833.0,744.0,1577.0,2024.0,48.0,1022.0,454.0,1511.0,515.0,2964.0,8591.3734,6813.0,2964.0,1387.0,0
833320,2003.0,BURLINGTON RESOURCES INC,BR.2,alive,1517.0,12995.0,1070.0,3873.0,990.0,1835.0,2825.0,3241.0,73.0,891.0,1201.0,3416.0,605.0,4311.0,10945.8016,7474.0,4311.0,1486.0,0
833320,2004.0,BURLINGTON RESOURCES INC,BR.2,alive,3455.0,15744.0,1300.0,3887.0,1227.0,2618.0,3845.0,4318.0,124.0,1599.0,1527.0,5255.0,994.0,5618.0,16875.4335,8733.0,5618.0,1773.0,0
833320,2005.0,BURLINGTON RESOURCES INC,BR.2,alive,5370.0,19225.0,1579.0,3893.0,1332.0,4127.0,5459.0,6008.0,140.0,2216.0,2710.0,7976.0,1444.0,7587.0,32351.1186,10290.0,7587.0,2128.0,0
840467,2006.0,BECKMAN COULTER INC,BEC,alive,1338.1,3291.7,1148.8,952.0,181.5,299.0,480.5,1379.7,455.8,711.6,186.9,1037.8,671.5,2528.5,3647.8,2137.4,2528.5,2048.0,0
840467,2007.0,BECKMAN COULTER INC,BEC,alive,1488.1,3594.3,1263.1,888.6,203.0,327.1,530.1,1498.2,523.9,797.2,211.3,1251.2,726.5,2761.3,4550.0,2152.6,2761.3,2231.2,0
840467,2008.0,BECKMAN COULTER INC,BEC,alive,1461.7,3572.8,1400.9,896.3,255.9,350.7,606.6,1698.0,496.2,644.6,194.0,1217.1,706.7,3098.9,2768.22,2136.8,3098.9,2492.3,0
840467,2009.0,BECKMAN COULTER INC,BEC,alive,1869.9,4677.1,1480.1,1305.9,319.0,383.5,702.5,1780.5,596.8,807.3,147.1,1327.2,827.9,3260.6,4554.624,2715.9,3260.6,2558.1,0
840467,2010.0,BECKMAN COULTER INC,BEC,alive,2139.8,4882.8,1700.7,1111.4,365.9,430.7,796.6,1962.7,630.5,995.5,230.7,1471.4,796.2,3663.4,5288.669,2751.3,3663.4,2866.8,0
842635,2002.0,LYONDELL CHEMICAL CO,LYO,failed,1171.0,7448.0,2732.0,3926.0,166.0,174.0,340.0,530.0,344.0,624.0,-148.0,-289.0,396.0,3262.0,2027.6203,6104.0,3262.0,2922.0,1
842635,2003.0,LYONDELL CHEMICAL CO,LYO,failed,1359.0,7633.0,3391.0,4151.0,208.0,-1.0,207.0,410.0,347.0,699.0,-302.0,-528.0,449.0,3801.0,2996.6414,6322.0,3801.0,3594.0,1
842635,2004.0,LYONDELL CHEMICAL CO,LYO,failed,4457.0,15928.0,5242.0,7555.0,233.0,169.0,402.0,726.0,1619.0,2295.0,54.0,-544.0,1569.0,5968.0,7047.3702,13074.0,5968.0,5566.0,1
842635,2005.0,LYONDELL CHEMICAL CO,LYO,failed,4301.0,14980.0,15798.0,5974.0,645.0,1529.0,2174.0,2808.0,1657.0,2569.0,531.0,-428.0,1677.0,18606.0,5884.731,11792.0,18606.0,16432.0,1
842635,2006.0,LYONDELL CHEMICAL CO,LYO,failed,5146.0,17846.0,19053.0,8018.0,723.0,1738.0,2461.0,3175.0,2259.0,3207.0,186.0,-288.0,2168.0,22228.0,6366.1629,14484.0,22228.0,19767.0,1
824803,1999.0,APOGENT TECHNOLOGIES INC,AOT,alive,491.957,1842.917,533.014,925.715,33.909,265.986,299.895,570.1990000000001,203.202,191.949,142.547,373.05300000000005,231.506,1103.213,2795.645,1217.573,1103.213,803.318,0
824803,2000.0,APOGENT TECHNOLOGIES INC,AOT,alive,510.535,1792.364,409.075,703.8530000000001,27.957,203.242,231.199,454.5,141.779,241.139,128.321,476.725,173.585,863.575,2524.608,1042.848,863.575,632.376,0
824803,2001.0,APOGENT TECHNOLOGIES INC,AOT,alive,393.937,1835.138,472.778,638.86,33.411,225.299,258.71,511.687,167.43599999999998,243.566,95.941,582.794,183.278,984.465,2530.4364,996.648,984.465,725.755,0
824803,2002.0,APOGENT TECHNOLOGIES INC,AOT,alive,446.526,2036.085,502.42800000000005,695.203,38.805,262.807,301.612,572.191,203.997,216.401,121.149,722.372,186.95,1074.619,1977.3629,1060.947,1074.619,773.007,0
824803,2003.0,APOGENT TECHNOLOGIES INC,AOT,alive,454.028,1949.991,528.41,891.9889999999999,43.1,247.612,290.712,569.0790000000001,206.549,169.324,-11.746,733.918,179.523,1097.489,1919.3912,1225.944,1097.489,806.7769999999999,0
837913,1999.0,GENUS INC,GGNS,alive,22.517,27.744,14.823,0.0,1.805,-1.5659999999999998,0.239,13.537,7.266,8.366,-1.617,-81.664,7.629,28.36,83.1105,8.366,28.36,28.121,0
837913,2000.0,GENUS INC,GGNS,alive,34.139,44.535,22.645,0.0,1.74,-2.499,-0.759,17.993,21.849,33.243,-9.651,-91.545,8.479,40.638000000000005,30.7897,33.243,40.638000000000005,41.397,0
837913,2001.0,GENUS INC,GGNS,alive,21.174,35.902,29.466,0.0,3.034,-6.26,-3.2260000000000004,19.273,12.648,23.774,-6.666,-98.474,4.262,48.739,54.347,23.774,48.739,51.965,0
837913,2002.0,GENUS INC,GGNS,alive,31.792,41.51,25.395,5.301,3.748,-10.008,-6.26,14.372,11.405,22.142,-11.62,-109.942,7.505,39.767,65.5421,27.713,39.767,46.027,0
837913,2003.0,GENUS INC,GGNS,alive,61.851000000000006,71.768,35.962,5.806,3.287,-1.726,1.561,20.899,9.783,16.538,-3.519,-113.45,9.606,56.861,237.324,22.344,56.861,55.3,0
840824,1999.0,NETEGRITY INC,NETE.,alive,108.971,110.97,3.164,0.0,0.314,-10.77,-10.456,9.582,0.0,4.5360000000000005,-9.946,-24.809,4.731,12.746,973.0619,4.5360000000000005,12.746,23.202,0
840824,2000.0,NETEGRITY INC,NETE.,alive,132.81,138.379,11.901,0.0,0.2319999999999999,-3.294,-3.062,42.135,0.0,20.48,2.734,-22.075,15.758,54.036,1639.2431,20.48,54.036,57.098,0
840824,2001.0,NETEGRITY INC,NETE.,alive,122.523,206.179,14.947,0.0,2.906,0.948,3.854,71.634,0.0,30.038,1.643,-20.476,16.122,86.581,654.9101,30.038,86.581,82.727,0
840824,2002.0,NETEGRITY INC,NETE.,alive,92.344,118.362,18.303,0.0,4.708,-29.203000000000003,-24.495,50.961000000000006,0.0,27.604,-86.309,-106.635,15.046,69.264,111.6039,27.604,69.264,93.759,0
840824,2003.0,NETEGRITY INC,NETE.,alive,89.071,157.224,16.25,0.0,4.3,-6.35,-2.05,62.194,0.0,42.138000000000005,-4.23,-111.108,14.34,78.444,381.3962,42.13800000000001,78.444,80.494,0
